iter	Logloss
1257	8.904839774e-05
1258	8.904839774e-05
1259	8.904839774e-05
1260	8.904839774e-05
1261	8.904839774e-05
1262	8.904839774e-05
1263	8.904839774e-05
1264	8.904839774e-05
1265	8.904839774e-05
1266	8.904839774e-05
1267	8.904839774e-05
1268	8.904839774e-05
1269	8.904839774e-05
1270	8.904839774e-05
1271	8.904839774e-05
1272	8.904839774e-05
1273	8.904839774e-05
1274	8.904839774e-05
1275	8.904839774e-05
1276	8.904839774e-05
1277	8.904839774e-05
1278	8.904839774e-05
1279	8.904839774e-05
1280	8.904839774e-05
1281	8.904839774e-05
1282	8.904839774e-05
1283	8.904839774e-05
1284	8.904839774e-05
1285	8.904839774e-05
1286	8.904839774e-05
1287	8.904839774e-05
1288	8.904839774e-05
1289	8.904839774e-05
1290	8.904839774e-05
1291	8.904839774e-05
1292	8.904839774e-05
1293	8.904839774e-05
1294	8.904839774e-05
1295	8.904839774e-05
1296	8.904839774e-05
1297	8.904839774e-05
1298	8.904839774e-05
1299	8.904839774e-05
1300	8.904839774e-05
1301	8.904839774e-05
1302	8.904839774e-05
1303	8.904839774e-05
1304	8.904839774e-05
1305	8.904839774e-05
1306	8.904839774e-05
1307	8.904839774e-05
1308	8.904839774e-05
1309	8.904839774e-05
1310	8.904839774e-05
1311	8.904839774e-05
1312	8.904839774e-05
1313	8.904839774e-05
1314	8.904839774e-05
1315	8.904839774e-05
1316	8.904839774e-05
1317	8.904839774e-05
1318	8.904839774e-05
1319	8.904839774e-05
1320	8.904839774e-05
1321	8.904839774e-05
1322	8.904839774e-05
1323	8.904839774e-05
1324	8.904839774e-05
1325	8.904839774e-05
1326	8.904839774e-05
1327	8.904839774e-05
1328	8.904839774e-05
1329	8.904839774e-05
1330	8.904839774e-05
1331	8.904839774e-05
1332	8.904839774e-05
1333	8.904839774e-05
1334	8.904839774e-05
1335	8.904839774e-05
1336	8.904839774e-05
1337	8.904839774e-05
1338	8.904839774e-05
1339	8.904839774e-05
1340	8.904839774e-05
1341	8.904839774e-05
1342	8.904839774e-05
1343	8.904839774e-05
1344	8.904839774e-05
1345	8.904839774e-05
1346	8.904839774e-05
1347	8.904839774e-05
1348	8.904839774e-05
1349	8.904839774e-05
1350	8.904839774e-05
1351	8.904839774e-05
1352	8.904839774e-05
1353	8.904839774e-05
1354	8.904839774e-05
1355	8.904839774e-05
1356	8.904839774e-05
1357	8.904839774e-05
1358	8.904839774e-05
1359	8.904839774e-05
1360	8.904839774e-05
1361	8.904839774e-05
1362	8.904839774e-05
1363	8.904839774e-05
1364	8.904839774e-05
1365	8.904839774e-05
1366	8.904839774e-05
1367	8.904839774e-05
1368	8.904839774e-05
1369	8.904839774e-05
1370	8.904839774e-05
1371	8.904839774e-05
1372	8.904839774e-05
1373	8.904839774e-05
1374	8.904839774e-05
1375	8.904839774e-05
1376	8.904839774e-05
1377	8.904839774e-05
1378	8.904839774e-05
1379	8.904839774e-05
1380	8.904839774e-05
1381	8.904839774e-05
1382	8.904839774e-05
1383	8.904839774e-05
1384	8.904839774e-05
1385	8.904839774e-05
1386	8.904839774e-05
1387	8.904839774e-05
1388	8.904839774e-05
1389	8.904839774e-05
1390	8.904839774e-05
1391	8.904839774e-05
1392	8.904839774e-05
1393	8.904839774e-05
1394	8.904839774e-05
1395	8.904839774e-05
1396	8.904839774e-05
1397	8.904839774e-05
1398	8.904839774e-05
1399	8.904839774e-05
1400	8.904839774e-05
1401	8.904839774e-05
1402	8.904839774e-05
1403	8.904839774e-05
1404	8.904839774e-05
1405	8.904839774e-05
1406	8.904839774e-05
1407	8.904839774e-05
1408	8.904839774e-05
1409	8.904839774e-05
1410	8.904839774e-05
1411	8.904839774e-05
1412	8.904839774e-05
1413	8.904839774e-05
1414	8.904839774e-05
1415	8.904839774e-05
1416	8.904839774e-05
1417	8.904839774e-05
1418	8.904839774e-05
1419	8.904839774e-05
1420	8.904839774e-05
1421	8.904839774e-05
1422	8.904839774e-05
1423	8.904839774e-05
1424	8.904839774e-05
1425	8.904839774e-05
1426	8.904839774e-05
1427	8.904839774e-05
1428	8.904839774e-05
1429	8.904839774e-05
1430	8.904839774e-05
1431	8.904839774e-05
1432	8.904839774e-05
1433	8.904839774e-05
1434	8.904839774e-05
1435	8.904839774e-05
1436	8.904839774e-05
1437	8.904839774e-05
1438	8.904839774e-05
1439	8.904839774e-05
1440	8.904839774e-05
1441	8.904839774e-05
1442	8.904839774e-05
1443	8.904839774e-05
1444	8.904839774e-05
1445	8.904839774e-05
1446	8.904839774e-05
1447	8.904839774e-05
1448	8.904839774e-05
1449	8.904839774e-05
1450	8.904839774e-05
1451	8.904839774e-05
1452	8.904839774e-05
1453	8.904839774e-05
1454	8.904839774e-05
1455	8.904839774e-05
1456	8.904839774e-05
1457	8.904839774e-05
1458	8.904839774e-05
1459	8.904839774e-05
1460	8.904839774e-05
1461	8.904839774e-05
1462	8.904839774e-05
1463	8.904839774e-05
1464	8.904839774e-05
1465	8.904839774e-05
1466	8.904839774e-05
1467	8.904839774e-05
1468	8.904839774e-05
1469	8.904839774e-05
1470	8.904839774e-05
1471	8.904839774e-05
1472	8.904839774e-05
1473	8.904839774e-05
1474	8.904839774e-05
1475	8.904839774e-05
1476	8.904839774e-05
1477	8.904839774e-05
1478	8.904839774e-05
1479	8.904839774e-05
1480	8.904839774e-05
1481	8.904839774e-05
1482	8.904839774e-05
1483	8.904839774e-05
1484	8.904839774e-05
1485	8.904839774e-05
1486	8.904839774e-05
1487	8.904839774e-05
1488	8.904839774e-05
1489	8.904839774e-05
1490	8.904839774e-05
1491	8.904839774e-05
1492	8.904839774e-05
1493	8.904839774e-05
1494	8.904839774e-05
1495	8.904839774e-05
1496	8.904839774e-05
1497	8.904839774e-05
1498	8.904839774e-05
1499	8.904839774e-05
1500	8.904839774e-05
1501	8.904839774e-05
1502	8.904839774e-05
1503	8.904839774e-05
1504	8.904839774e-05
1505	8.904839774e-05
1506	8.904839774e-05
1507	8.904839774e-05
1508	8.904839774e-05
1509	8.904839774e-05
1510	8.904839774e-05
1511	8.904839774e-05
1512	8.904839774e-05
1513	8.904839774e-05
1514	8.904839774e-05
1515	8.904839774e-05
1516	8.904839774e-05
1517	8.904839774e-05
1518	8.904839774e-05
1519	8.904839774e-05
1520	8.904839774e-05
1521	8.904839774e-05
1522	8.904839774e-05
1523	8.904839774e-05
1524	8.904839774e-05
1525	8.904839774e-05
1526	8.904839774e-05
1527	8.904839774e-05
1528	8.904839774e-05
1529	8.904839774e-05
1530	8.904839774e-05
1531	8.904839774e-05
1532	8.904839774e-05
1533	8.904839774e-05
1534	8.904839774e-05
1535	8.904839774e-05
1536	8.904839774e-05
1537	8.904839774e-05
1538	8.904839774e-05
1539	8.904839774e-05
1540	8.904839774e-05
1541	8.904839774e-05
1542	8.904839774e-05
1543	8.904839774e-05
1544	8.904839774e-05
1545	8.904839774e-05
1546	8.904839774e-05
1547	8.904839774e-05
1548	8.904839774e-05
1549	8.904839774e-05
1550	8.904839774e-05
1551	8.904839774e-05
1552	8.904839774e-05
1553	8.904839774e-05
1554	8.904839774e-05
1555	8.904839774e-05
1556	8.904839774e-05
1557	8.904839774e-05
1558	8.904839774e-05
1559	8.904839774e-05
1560	8.904839774e-05
1561	8.904839774e-05
1562	8.904839774e-05
1563	8.904839774e-05
1564	8.904839774e-05
1565	8.904839774e-05
1566	8.904839774e-05
1567	8.904839774e-05
1568	8.904839774e-05
1569	8.904839774e-05
1570	8.904839774e-05
1571	8.904839774e-05
1572	8.904839774e-05
1573	8.904839774e-05
1574	8.904839774e-05
1575	8.904839774e-05
1576	8.904839774e-05
1577	8.904839774e-05
1578	8.904839774e-05
1579	8.904839774e-05
1580	8.904839774e-05
1581	8.904839774e-05
1582	8.904839774e-05
1583	8.904839774e-05
1584	8.904839774e-05
1585	8.904839774e-05
1586	8.904839774e-05
1587	8.904839774e-05
1588	8.904839774e-05
1589	8.904839774e-05
1590	8.904839774e-05
1591	8.904839774e-05
1592	8.904839774e-05
1593	8.904839774e-05
1594	8.904839774e-05
1595	8.904839774e-05
1596	8.904839774e-05
1597	8.904839774e-05
1598	8.904839774e-05
1599	8.904839774e-05
1600	8.904839774e-05
1601	8.904839774e-05
1602	8.904839774e-05
1603	8.904839774e-05
1604	8.904839774e-05
1605	8.904839774e-05
1606	8.904839774e-05
1607	8.904839774e-05
1608	8.904839774e-05
1609	8.904839774e-05
1610	8.904839774e-05
1611	8.904839774e-05
1612	8.904839774e-05
1613	8.904839774e-05
1614	8.904839774e-05
1615	8.904839774e-05
1616	8.904839774e-05
1617	8.904839774e-05
1618	8.904839774e-05
1619	8.904839774e-05
1620	8.904839774e-05
1621	8.904839774e-05
1622	8.904839774e-05
1623	8.904839774e-05
1624	8.904839774e-05
1625	8.904839774e-05
1626	8.904839774e-05
1627	8.904839774e-05
1628	8.904839774e-05
1629	8.904839774e-05
1630	8.904839774e-05
1631	8.904839774e-05
1632	8.904839774e-05
1633	8.904839774e-05
1634	8.904839774e-05
1635	8.904839774e-05
1636	8.904839774e-05
1637	8.904839774e-05
1638	8.904839774e-05
1639	8.904839774e-05
1640	8.904839774e-05
1641	8.904839774e-05
1642	8.904839774e-05
1643	8.904839774e-05
1644	8.904839774e-05
1645	8.904839774e-05
1646	8.904839774e-05
1647	8.904839774e-05
1648	8.904839774e-05
1649	8.904839774e-05
1650	8.904839774e-05
1651	8.904839774e-05
1652	8.904839774e-05
1653	8.904839774e-05
1654	8.904839774e-05
1655	8.904839774e-05
1656	8.904839774e-05
1657	8.904839774e-05
1658	8.904839774e-05
1659	8.904839774e-05
1660	8.904839774e-05
1661	8.904839774e-05
1662	8.904839774e-05
1663	8.904839774e-05
1664	8.904839774e-05
1665	8.904839774e-05
1666	8.904839774e-05
1667	8.904839774e-05
1668	8.904839774e-05
1669	8.904839774e-05
1670	8.904839774e-05
1671	8.904839774e-05
1672	8.904839774e-05
1673	8.904839774e-05
1674	8.904839774e-05
1675	8.904839774e-05
1676	8.904839774e-05
1677	8.904839774e-05
1678	8.904839774e-05
1679	8.904839774e-05
1680	8.904839774e-05
1681	8.904839774e-05
1682	8.904839774e-05
1683	8.904839774e-05
1684	8.904839774e-05
1685	8.904839774e-05
1686	8.904839774e-05
1687	8.904839774e-05
1688	8.904839774e-05
1689	8.904839774e-05
1690	8.904839774e-05
1691	8.904839774e-05
1692	8.904839774e-05
1693	8.904839774e-05
1694	8.904839774e-05
1695	8.904839774e-05
1696	8.904839774e-05
1697	8.904839774e-05
1698	8.904839774e-05
1699	8.904839774e-05
1700	8.904839774e-05
1701	8.904839774e-05
1702	8.904839774e-05
1703	8.904839774e-05
1704	8.904839774e-05
1705	8.904839774e-05
1706	8.904839774e-05
1707	8.904839774e-05
1708	8.904839774e-05
1709	8.904839774e-05
1710	8.904839774e-05
1711	8.904839774e-05
1712	8.904839774e-05
1713	8.904839774e-05
1714	8.904839774e-05
1715	8.904839774e-05
1716	8.904839774e-05
1717	8.904839774e-05
1718	8.904839774e-05
1719	8.904839774e-05
1720	8.904839774e-05
1721	8.904839774e-05
1722	8.904839774e-05
1723	8.904839774e-05
1724	8.904839774e-05
1725	8.904839774e-05
1726	8.904839774e-05
1727	8.904839774e-05
1728	8.904839774e-05
1729	8.904839774e-05
1730	8.904839774e-05
1731	8.904839774e-05
1732	8.904839774e-05
1733	8.904839774e-05
1734	8.904839774e-05
1735	8.904839774e-05
1736	8.904839774e-05
1737	8.904839774e-05
1738	8.904839774e-05
1739	8.904839774e-05
1740	8.904839774e-05
1741	8.904839774e-05
1742	8.904839774e-05
1743	8.904839774e-05
1744	8.904839774e-05
1745	8.904839774e-05
1746	8.904839774e-05
1747	8.904839774e-05
1748	8.904839774e-05
1749	8.904839774e-05
1750	8.904839774e-05
1751	8.904839774e-05
1752	8.904839774e-05
1753	8.904839774e-05
1754	8.904839774e-05
1755	8.904839774e-05
1756	8.904839774e-05
1757	8.904839774e-05
1758	8.904839774e-05
1759	8.904839774e-05
1760	8.904839774e-05
1761	8.904839774e-05
1762	8.904839774e-05
1763	8.904839774e-05
1764	8.904839774e-05
1765	8.904839774e-05
1766	8.904839774e-05
1767	8.904839774e-05
1768	8.904839774e-05
1769	8.904839774e-05
1770	8.904839774e-05
1771	8.904839774e-05
1772	8.904839774e-05
1773	8.904839774e-05
1774	8.904839774e-05
1775	8.904839774e-05
1776	8.904839774e-05
1777	8.904839774e-05
1778	8.904839774e-05
1779	8.904839774e-05
1780	8.904839774e-05
1781	8.904839774e-05
1782	8.904839774e-05
1783	8.904839774e-05
1784	8.904839774e-05
1785	8.904839774e-05
1786	8.904839774e-05
1787	8.904839774e-05
1788	8.904839774e-05
1789	8.904839774e-05
1790	8.904839774e-05
1791	8.904839774e-05
1792	8.904839774e-05
1793	8.904839774e-05
1794	8.904839774e-05
1795	8.904839774e-05
1796	8.904839774e-05
1797	8.904839774e-05
1798	8.904839774e-05
1799	8.904839774e-05
1800	8.904839774e-05
1801	8.904839774e-05
1802	8.904839774e-05
1803	8.904839774e-05
1804	8.904839774e-05
1805	8.904839774e-05
1806	8.904839774e-05
1807	8.904839774e-05
1808	8.904839774e-05
1809	8.904839774e-05
1810	8.904839774e-05
1811	8.904839774e-05
1812	8.904839774e-05
1813	8.904839774e-05
1814	8.904839774e-05
1815	8.904839774e-05
1816	8.904839774e-05
1817	8.904839774e-05
1818	8.904839774e-05
1819	8.904839774e-05
1820	8.904839774e-05
1821	8.904839774e-05
1822	8.904839774e-05
1823	8.904839774e-05
1824	8.904839774e-05
1825	8.904839774e-05
1826	8.904839774e-05
1827	8.904839774e-05
1828	8.904839774e-05
1829	8.904839774e-05
1830	8.904839774e-05
1831	8.904839774e-05
1832	8.904839774e-05
1833	8.904839774e-05
1834	8.904839774e-05
1835	8.904839774e-05
1836	8.904839774e-05
1837	8.904839774e-05
1838	8.904839774e-05
1839	8.904839774e-05
1840	8.904839774e-05
1841	8.904839774e-05
1842	8.904839774e-05
1843	8.904839774e-05
1844	8.904839774e-05
1845	8.904839774e-05
1846	8.904839774e-05
1847	8.904839774e-05
1848	8.904839774e-05
1849	8.904839774e-05
1850	8.904839774e-05
1851	8.904839774e-05
1852	8.904839774e-05
1853	8.904839774e-05
1854	8.904839774e-05
1855	8.904839774e-05
1856	8.904839774e-05
1857	8.904839774e-05
1858	8.904839774e-05
1859	8.904839774e-05
1860	8.904839774e-05
1861	8.904839774e-05
1862	8.904839774e-05
1863	8.904839774e-05
1864	8.904839774e-05
1865	8.904839774e-05
1866	8.904839774e-05
1867	8.904839774e-05
1868	8.904839774e-05
1869	8.904839774e-05
1870	8.904839774e-05
1871	8.904839774e-05
1872	8.904839774e-05
1873	8.904839774e-05
1874	8.904839774e-05
1875	8.904839774e-05
1876	8.904839774e-05
1877	8.904839774e-05
1878	8.904839774e-05
1879	8.904839774e-05
1880	8.904839774e-05
1881	8.904839774e-05
1882	8.904839774e-05
1883	8.904839774e-05
1884	8.904839774e-05
1885	8.904839774e-05
1886	8.904839774e-05
1887	8.904839774e-05
1888	8.904839774e-05
1889	8.904839774e-05
1890	8.904839774e-05
1891	8.904839774e-05
1892	8.904839774e-05
1893	8.904839774e-05
1894	8.904839774e-05
1895	8.904839774e-05
1896	8.904839774e-05
1897	8.904839774e-05
1898	8.904839774e-05
1899	8.904839774e-05
1900	8.904839774e-05
1901	8.904839774e-05
1902	8.904839774e-05
1903	8.904839774e-05
1904	8.904839774e-05
1905	8.904839774e-05
1906	8.904839774e-05
1907	8.904839774e-05
1908	8.904839774e-05
1909	8.904839774e-05
1910	8.904839774e-05
1911	8.904839774e-05
1912	8.904839774e-05
1913	8.904839774e-05
1914	8.904839774e-05
1915	8.904839774e-05
1916	8.904839774e-05
1917	8.904839774e-05
1918	8.904839774e-05
1919	8.904839774e-05
1920	8.904839774e-05
1921	8.904839774e-05
1922	8.904839774e-05
1923	8.904839774e-05
1924	8.904839774e-05
1925	8.904839774e-05
1926	8.904839774e-05
1927	8.904839774e-05
1928	8.904839774e-05
1929	8.904839774e-05
1930	8.904839774e-05
1931	8.904839774e-05
1932	8.904839774e-05
1933	8.904839774e-05
1934	8.904839774e-05
1935	8.904839774e-05
1936	8.904839774e-05
1937	8.904839774e-05
1938	8.904839774e-05
1939	8.904839774e-05
1940	8.904839774e-05
1941	8.904839774e-05
1942	8.904839774e-05
1943	8.904839774e-05
1944	8.904839774e-05
1945	8.904839774e-05
1946	8.904839774e-05
1947	8.904839774e-05
1948	8.904839774e-05
1949	8.904839774e-05
1950	8.904839774e-05
1951	8.904839774e-05
1952	8.904839774e-05
1953	8.904839774e-05
1954	8.904839774e-05
1955	8.904839774e-05
1956	8.904839774e-05
1957	8.904839774e-05
1958	8.904839774e-05
1959	8.904839774e-05
1960	8.904839774e-05
1961	8.904839774e-05
1962	8.904839774e-05
1963	8.904839774e-05
1964	8.904839774e-05
1965	8.904839774e-05
1966	8.904839774e-05
1967	8.904839774e-05
1968	8.904839774e-05
1969	8.904839774e-05
1970	8.904839774e-05
1971	8.904839774e-05
1972	8.904839774e-05
1973	8.904839774e-05
1974	8.904839774e-05
1975	8.904839774e-05
1976	8.904839774e-05
1977	8.904839774e-05
1978	8.904839774e-05
1979	8.904839774e-05
1980	8.904839774e-05
1981	8.904839774e-05
1982	8.904839774e-05
1983	8.904839774e-05
1984	8.904839774e-05
1985	8.904839774e-05
1986	8.904839774e-05
1987	8.904839774e-05
1988	8.904839774e-05
1989	8.904839774e-05
1990	8.904839774e-05
1991	8.904839774e-05
1992	8.904839774e-05
1993	8.904839774e-05
1994	8.904839774e-05
1995	8.904839774e-05
1996	8.904839774e-05
1997	8.904839774e-05
1998	8.904839774e-05
1999	8.904839774e-05
